"","n","m","y","q","x","m_qy","xy_m","h","is_h_max","is_m_qy_min","is_xy_m_min"
"61997",50,368,14,26,27,4,10,2169.21752683849,FALSE,FALSE,FALSE
"61998",50,368,15,24,25,8,7,2169.22181320233,FALSE,FALSE,FALSE
"61999",50,368,16,23,23,0,0,2174.17452124617,TRUE,TRUE,TRUE
"62000",50,368,17,21,22,11,6,2169.47611269472,FALSE,FALSE,FALSE
"62001",50,368,18,20,21,8,10,2167.79558942439,FALSE,FALSE,FALSE
"62002",50,368,19,19,20,7,12,2167.29844806998,FALSE,FALSE,FALSE
"62003",50,369,9,41,41,0,0,2181.08396165095,TRUE,TRUE,TRUE
"62004",50,369,10,36,37,9,1,2180.14800136883,FALSE,FALSE,FALSE
"62005",50,369,11,33,34,6,5,2177.48783550484,FALSE,FALSE,FALSE
"62006",50,369,12,30,31,9,3,2178.53160952066,FALSE,FALSE,FALSE
"62007",50,369,13,28,29,5,8,2176.36046130545,FALSE,FALSE,FALSE
"62008",50,369,14,26,27,5,9,2175.99662434974,FALSE,FALSE,FALSE
"62009",50,369,15,24,25,9,6,2176.55990575827,FALSE,FALSE,FALSE
"62010",50,369,16,23,24,1,15,2178.33144620815,FALSE,FALSE,FALSE
"62011",50,369,17,21,22,12,5,2176.98610727308,FALSE,FALSE,FALSE
"62012",50,369,18,20,21,9,9,2174.95540400809,FALSE,FALSE,FALSE
"62013",50,369,19,19,20,8,11,2174.28291422695,FALSE,FALSE,FALSE
"62014",50,370,10,37,37,0,0,2187.99611208616,TRUE,TRUE,TRUE
"62015",50,370,11,33,34,7,4,2184.87015804142,FALSE,FALSE,FALSE
"62016",50,370,12,30,31,10,2,2186.20012114375,FALSE,FALSE,FALSE
"62017",50,370,13,28,29,6,7,2183.41368134335,FALSE,FALSE,FALSE
"62018",50,370,14,26,27,6,8,2182.97707699649,FALSE,FALSE,FALSE
"62019",50,370,15,24,25,10,5,2184.00933918554,FALSE,FALSE,FALSE
"62020",50,370,16,23,24,2,14,2183.87466553125,FALSE,FALSE,FALSE
"62021",50,370,17,21,22,13,4,2184.57953190432,FALSE,FALSE,FALSE
"62022",50,370,18,20,21,10,8,2182.22655946312,FALSE,FALSE,FALSE
"62023",50,370,19,19,20,9,10,2181.39270795645,FALSE,FALSE,FALSE
"62024",50,371,10,37,38,1,9,2192.62042338793,FALSE,TRUE,FALSE
"62025",50,371,11,33,34,8,3,2192.39582764002,FALSE,FALSE,FALSE
"62026",50,371,12,30,31,11,1,2193.96880010376,TRUE,FALSE,TRUE
"62027",50,371,13,28,29,7,6,2190.63434835607,FALSE,FALSE,FALSE
"62028",50,371,14,26,27,7,7,2190.12497661807,FALSE,FALSE,FALSE
"62029",50,371,15,24,25,11,4,2191.55893994974,FALSE,FALSE,FALSE
"62030",50,371,16,23,24,3,13,2189.94113299811,FALSE,FALSE,FALSE
"62031",50,371,17,21,22,14,3,2192.24995565362,FALSE,FALSE,FALSE
"62032",50,371,18,20,21,11,7,2189.59788225507,FALSE,FALSE,FALSE
"62033",50,371,19,19,20,10,9,2188.61384255728,FALSE,FALSE,FALSE
"62034",50,372,10,37,38,2,8,2198.63102905081,FALSE,FALSE,FALSE
"62035",50,372,11,33,34,9,2,2200.04682481117,FALSE,FALSE,FALSE
"62036",50,372,12,31,31,0,0,2201.82851378961,TRUE,TRUE,TRUE
"62037",50,372,13,28,29,8,5,2197.99836243083,FALSE,FALSE,FALSE
"62038",50,372,14,26,27,8,6,2197.41622330168,FALSE,FALSE,FALSE
"62039",50,372,15,24,25,12,3,2199.19957543976,FALSE,FALSE,FALSE
"62040",50,372,16,23,24,4,12,2196.34739853857,FALSE,FALSE,FALSE
"62041",50,372,17,21,22,15,2,2199.99186883723,FALSE,FALSE,FALSE
"62042",50,372,18,20,21,12,6,2197.06023977286,FALSE,FALSE,FALSE
"62043",50,372,19,19,20,11,8,2195.93514449504,FALSE,FALSE,FALSE
"62044",50,373,10,37,38,3,7,2205.16488285746,FALSE,FALSE,FALSE
"62045",50,373,11,33,34,10,1,2207.80916285364,TRUE,FALSE,TRUE
"62046",50,373,12,31,32,1,11,2206.27845934016,FALSE,TRUE,FALSE
"62047",50,373,13,28,29,9,4,2205.48770407812,FALSE,FALSE,FALSE
"62048",50,373,14,26,27,9,5,2204.83279755782,FALSE,FALSE,FALSE
"62049",50,373,15,24,25,13,2,2206.92364098266,FALSE,FALSE,FALSE
"62050",50,373,16,23,24,5,11,2203.00633561824,FALSE,FALSE,FALSE
"62051",50,373,17,21,22,16,1,2207.80049815822,FALSE,FALSE,TRUE
"62052",50,373,18,20,21,13,5,2204.60602734351,FALSE,FALSE,FALSE
"62053",50,373,19,19,20,12,7,2203.34748115864,FALSE,FALSE,FALSE
"62054",50,374,10,37,38,4,6,2212.03853473771,FALSE,FALSE,FALSE
"62055",50,374,11,34,34,0,0,2215.67166823303,TRUE,TRUE,TRUE
"62056",50,374,12,31,32,2,10,2212.11469925183,FALSE,FALSE,FALSE
"62057",50,374,13,28,29,10,3,2213.08838659673,FALSE,FALSE,FALSE
"62058",50,374,14,26,27,10,4,2212.3607126853,FALSE,FALSE,FALSE
"62059",50,374,15,24,25,14,1,2214.72470564363,FALSE,FALSE,FALSE
"62060",50,374,16,23,24,6,10,2209.86662783342,FALSE,FALSE,FALSE
"62061",50,374,17,22,22,0,0,2215.67166823304,TRUE,TRUE,TRUE
"62062",50,374,18,20,21,14,4,2212.22881403224,FALSE,FALSE,FALSE
"62063",50,374,19,19,20,13,6,2210.8432478751,FALSE,FALSE,FALSE
"62064",50,375,10,37,38,5,5,2219.16485815716,FALSE,FALSE,FALSE
"62065",50,375,11,34,35,1,10,2220.21259254822,FALSE,FALSE,FALSE
"62066",50,375,12,31,32,3,9,2218.47418730727,FALSE,FALSE,FALSE
"62067",50,375,13,28,29,11,2,2220.78923645228,FALSE,FALSE,FALSE
"62068",50,375,14,26,27,11,3,2219.9887951497,FALSE,FALSE,FALSE
"62069",50,375,15,25,25,0,0,2222.5972597389,TRUE,TRUE,TRUE
"62070",50,375,16,23,24,7,9,2216.89436702342,FALSE,FALSE,FALSE
"62071",50,375,17,22,23,1,16,2219.78510122552,FALSE,FALSE,FALSE
"62072",50,375,18,20,21,15,3,2219.92309015527,FALSE,FALSE,FALSE
"62073",50,375,19,19,20,14,5,2218.41601370963,FALSE,FALSE,FALSE
"62074",50,376,10,37,38,6,4,2226.49253671213,FALSE,FALSE,FALSE
"62075",50,376,11,34,35,2,9,2226.13981122451,FALSE,FALSE,FALSE
"62076",50,376,12,31,32,4,8,2225.1734734363,FALSE,FALSE,FALSE
"62077",50,376,13,28,29,12,1,2228.58112103365,TRUE,FALSE,TRUE
"62078",50,376,14,26,27,12,2,2227.70791233993,FALSE,FALSE,FALSE
"62079",50,376,15,25,26,1,14,2226.83587410576,FALSE,TRUE,FALSE
"62080",50,376,16,23,24,8,8,2224.06545327545,FALSE,FALSE,FALSE
"62081",50,376,17,22,23,2,15,2225.28482857913,FALSE,FALSE,FALSE
"62082",50,376,18,20,21,16,2,2227.68408241569,FALSE,FALSE,FALSE
"62083",50,376,19,19,20,15,4,2226.06026897846,FALSE,FALSE,FALSE
"62084",50,377,10,37,38,7,3,2233.98766224191,FALSE,FALSE,FALSE
"62085",50,377,11,34,35,3,8,2232.59027804458,FALSE,FALSE,FALSE
"62086",50,377,12,31,32,5,7,2232.12543110454,FALSE,FALSE,FALSE
"62087",50,377,13,29,29,0,0,2236.4564356679,TRUE,TRUE,TRUE
"62088",50,377,14,26,27,13,1,2235.51045958303,FALSE,FALSE,FALSE
"62089",50,377,15,25,26,2,13,2232.46078283373,FALSE,FALSE,FALSE
"62090",50,377,16,23,24,9,7,2231.36186710001,FALSE,FALSE,FALSE
"62091",50,377,17,22,23,3,14,2231.3078040765,FALSE,FALSE,FALSE
"62092",50,377,18,20,21,17,1,2235.50761542992,FALSE,FALSE,FALSE
"62093",50,377,19,19,20,16,3,2233.77124038469,FALSE,FALSE,FALSE
"62094",50,378,10,37,38,8,2,2241.62613483373,FALSE,FALSE,FALSE
"62095",50,378,11,34,35,4,7,2239.38054293823,FALSE,FALSE,FALSE
"62096",50,378,12,31,32,6,6,2239.27874390829,FALSE,FALSE,FALSE
"62097",50,378,13,29,30,1,12,2240.84077804816,FALSE,FALSE,FALSE
"62098",50,378,14,27,27,0,0,2243.3900059442,TRUE,TRUE,TRUE
"62099",50,378,15,25,26,3,12,2238.60893970547,FALSE,FALSE,FALSE
"62100",50,378,16,23,24,10,6,2238.76962179591,FALSE,FALSE,FALSE
"62101",50,378,17,22,23,4,13,2237.67057764746,FALSE,FALSE,FALSE
"62102",50,378,18,21,21,0,0,2243.3900059442,TRUE,TRUE,TRUE
"62103",50,378,19,19,20,17,2,2241.54475254472,FALSE,FALSE,FALSE
"62104",50,379,10,37,38,9,1,2249.38993499808,TRUE,FALSE,TRUE
"62105",50,379,11,34,35,5,6,2246.42347937111,FALSE,FALSE,FALSE
"62106",50,379,12,31,32,7,5,2246.59950368686,FALSE,FALSE,FALSE
"62107",50,379,13,29,30,2,11,2246.61141478953,FALSE,FALSE,FALSE
"62108",50,379,14,27,28,1,13,2247.70413684699,FALSE,TRUE,FALSE
"62109",50,379,15,25,26,4,11,2245.0968946508,FALSE,FALSE,FALSE
"62110",50,379,16,23,24,11,5,2246.27754382873,FALSE,FALSE,FALSE
"62111",50,379,17,22,23,5,12,2244.28602275764,FALSE,FALSE,FALSE
"62112",50,379,18,21,22,1,17,2247.4579687259,FALSE,TRUE,FALSE
"62113",50,379,19,19,20,18,1,2249.37712220481,FALSE,FALSE,TRUE
"62114",50,380,10,38,38,0,0,2257.26507603376,TRUE,TRUE,TRUE
"62115",50,380,11,34,35,6,5,2253.66777093948,FALSE,FALSE,FALSE
"62116",50,380,12,31,32,8,4,2254.06361052746,FALSE,FALSE,FALSE
"62117",50,380,13,29,30,3,10,2252.90529967468,FALSE,FALSE,FALSE
"62118",50,380,14,27,28,2,12,2253.4045621109,FALSE,FALSE,FALSE
"62119",50,380,15,25,26,5,10,2251.83752113534,FALSE,FALSE,FALSE
"62120",50,380,16,23,24,12,4,2253.87650058739,FALSE,FALSE,FALSE
"62121",50,380,17,22,23,6,11,2251.10282300333,FALSE,FALSE,FALSE
"62122",50,380,18,21,22,2,16,2252.91222586871,FALSE,FALSE,FALSE
"62123",50,380,19,20,20,0,0,2257.26507603376,TRUE,TRUE,TRUE
"62124",50,381,10,38,39,1,9,2261.91570616322,TRUE,TRUE,FALSE
"62125",50,381,11,34,35,7,4,2261.07950948268,FALSE,FALSE,FALSE
"62126",50,381,12,31,32,9,3,2261.6530449406,FALSE,FALSE,TRUE
"62127",50,381,13,29,30,4,9,2259.53898263341,FALSE,FALSE,FALSE
"62128",50,381,14,27,28,3,11,2259.62823551857,FALSE,FALSE,FALSE
"62129",50,381,15,25,26,6,9,2258.77950275539,FALSE,FALSE,FALSE
"62130",50,381,16,23,24,13,3,2261.55888739891,FALSE,FALSE,TRUE
"62131",50,381,17,22,23,7,10,2258.08707022383,FALSE,FALSE,FALSE
"62132",50,381,18,21,22,3,15,2258.88973115528,FALSE,FALSE,FALSE
"62133",50,381,19,20,21,1,18,2261.28540175488,FALSE,TRUE,FALSE
"62134",50,382,10,38,39,2,8,2267.95263065379,FALSE,TRUE,FALSE
"62135",50,382,11,34,35,8,3,2268.63459508791,FALSE,FALSE,FALSE
"62136",50,382,12,31,32,10,2,2269.35382022507,TRUE,FALSE,TRUE
"62137",50,382,13,29,30,5,8,2266.42533713136,FALSE,FALSE,FALSE
"62138",50,382,14,27,28,4,10,2266.19170699984,FALSE,FALSE,FALSE
"62139",50,382,15,25,26,7,8,2265.88893135027,FALSE,FALSE,FALSE
"62140",50,382,16,23,24,14,2,2269.3182733285,FALSE,FALSE,TRUE
"62141",50,382,17,22,23,8,9,2265.21466450637,FALSE,FALSE,FALSE
"62142",50,382,18,21,22,4,14,2265.20703451545,FALSE,FALSE,FALSE
"62143",50,382,19,20,21,2,17,2266.69202183711,FALSE,TRUE,FALSE
"62144",50,383,10,38,39,3,7,2274.51280328813,FALSE,TRUE,FALSE
"62145",50,383,11,34,35,9,2,2276.31500826568,FALSE,FALSE,FALSE
"62146",50,383,12,31,32,11,1,2277.15476284646,TRUE,FALSE,TRUE
"62147",50,383,13,29,30,6,7,2273.51304676481,FALSE,FALSE,FALSE
"62148",50,383,14,27,28,5,9,2273.00785002032,FALSE,FALSE,FALSE
"62149",50,383,15,25,26,8,7,2273.14170700717,FALSE,FALSE,FALSE
"62150",50,383,16,23,24,15,1,2277.1491486924,FALSE,FALSE,TRUE
"62151",50,383,17,22,23,9,8,2272.46758636145,FALSE,FALSE,FALSE
"62152",50,383,18,21,22,5,13,2271.77700941483,FALSE,FALSE,FALSE
"62153",50,383,19,20,21,3,16,2272.6218900631,FALSE,TRUE,FALSE
"62154",50,384,10,38,39,4,6,2281.41277399606,FALSE,FALSE,FALSE
"62155",50,384,11,34,35,10,1,2284.10676231478,FALSE,FALSE,FALSE
"62156",50,384,12,32,32,0,0,2285.04674019369,TRUE,TRUE,TRUE
"62157",50,384,13,29,30,7,6,2280.76820337309,FALSE,FALSE,FALSE
"62158",50,384,14,27,28,6,8,2280.02534817631,FALSE,FALSE,FALSE
"62159",50,384,15,25,26,9,6,2280.51981023661,FALSE,FALSE,FALSE
"62160",50,384,16,24,24,0,0,2285.04674019369,TRUE,TRUE,TRUE
"62161",50,384,17,22,23,10,7,2279.83184908785,FALSE,FALSE,FALSE
"62162",50,384,18,21,22,6,12,2278.54833944972,FALSE,FALSE,FALSE
"62163",50,384,19,20,21,4,15,2278.89155636269,FALSE,FALSE,FALSE
"62164",50,385,10,38,39,5,5,2288.5654162432,FALSE,FALSE,FALSE
"62165",50,385,11,35,35,0,0,2291.9986837008,TRUE,TRUE,TRUE
"62166",50,385,12,32,33,1,11,2289.52794083249,FALSE,FALSE,FALSE
"62167",50,385,13,29,30,8,5,2288.16670704339,FALSE,FALSE,FALSE
"62168",50,385,14,27,28,7,7,2287.21029330711,FALSE,FALSE,FALSE
"62169",50,385,15,25,26,10,5,2288.00925433738,FALSE,FALSE,FALSE
"62170",50,385,16,24,25,1,15,2289.24534388704,FALSE,FALSE,FALSE
"62171",50,385,17,22,23,11,6,2287.29627915118,FALSE,FALSE,FALSE
"62172",50,385,18,21,22,7,11,2285.48711645943,FALSE,FALSE,FALSE
"62173",50,385,19,20,21,5,14,2285.41389420149,FALSE,FALSE,FALSE
"62174",50,386,10,38,39,6,4,2295.91941362585,FALSE,FALSE,TRUE
"62175",50,386,11,35,36,1,10,2296.56818333309,TRUE,TRUE,FALSE
"62176",50,386,12,32,33,2,10,2295.39543583241,FALSE,FALSE,FALSE
"62177",50,386,13,29,30,9,4,2295.69053828624,FALSE,FALSE,TRUE
"62178",50,386,14,27,28,8,6,2294.53858549995,FALSE,FALSE,FALSE
"62179",50,386,15,25,26,11,4,2295.59886577507,FALSE,FALSE,TRUE
"62180",50,386,16,24,25,2,14,2294.83024194152,FALSE,FALSE,FALSE
"62181",50,386,17,22,23,12,5,2294.85174394034,FALSE,FALSE,FALSE
"62182",50,386,18,21,22,8,10,2292.56924053117,FALSE,FALSE,FALSE
"62183",50,386,19,20,21,6,13,2292.1375871758,FALSE,FALSE,FALSE
"62184",50,387,10,38,39,7,3,2303.44085798333,TRUE,FALSE,TRUE
"62185",50,387,11,35,36,2,9,2302.5239773265,FALSE,TRUE,FALSE
"62186",50,387,12,32,33,3,9,2301.7861789761,FALSE,FALSE,FALSE
"62187",50,387,13,29,30,10,3,2303.32571040041,FALSE,FALSE,TRUE
"62188",50,387,14,27,28,9,5,2301.99220526533,FALSE,FALSE,FALSE
"62189",50,387,15,25,26,12,3,2303.2795119386,FALSE,FALSE,TRUE
"62190",50,387,16,24,25,3,13,2300.93838813975,FALSE,FALSE,FALSE
"62191",50,387,17,22,23,13,4,2302.49063878237,FALSE,FALSE,FALSE
"62192",50,387,18,21,22,9,9,2299.77669217545,FALSE,FALSE,FALSE
"62193",50,387,19,20,21,7,12,2299.02872712494,FALSE,FALSE,FALSE
"62194",50,388,10,38,39,8,2,2311.10564940283,TRUE,FALSE,TRUE
"62195",50,388,11,35,36,3,8,2309.00301946367,FALSE,TRUE,FALSE
"62196",50,388,12,32,33,4,8,2308.51672019338,FALSE,FALSE,FALSE
"62197",50,388,13,29,30,11,2,2311.06104985151,FALSE,FALSE,TRUE
"62198",50,388,14,27,28,10,4,2309.55716590203,FALSE,FALSE,FALSE
"62199",50,388,15,25,26,13,2,2311.043588155,FALSE,FALSE,TRUE
"62200",50,388,16,24,25,4,12,2307.38633241158,FALSE,FALSE,FALSE
"62201",50,388,17,22,23,14,3,2310.20653274247,FALSE,FALSE,FALSE
"62202",50,388,18,21,22,10,8,2307.09548469106,FALSE,FALSE,FALSE
"62203",50,388,19,20,21,8,11,2306.0632141361,FALSE,FALSE,FALSE
"62204",50,389,10,38,39,9,1,2318.89576839487,TRUE,FALSE,TRUE
"62205",50,389,11,35,36,4,7,2315.82185967444,FALSE,TRUE,FALSE
"62206",50,389,12,32,33,5,7,2315.49993294987,FALSE,FALSE,FALSE
"62207",50,389,13,29,30,12,1,2318.88742402844,FALSE,FALSE,TRUE
"62208",50,389,14,27,28,11,3,2317.22229387566,FALSE,FALSE,FALSE
"62209",50,389,15,25,26,14,1,2318.88466348947,FALSE,FALSE,TRUE
"62210",50,389,16,24,25,5,11,2314.08694822263,FALSE,FALSE,FALSE
"62211",50,389,17,22,23,15,2,2317.99391613688,FALSE,FALSE,FALSE
"62212",50,389,18,21,22,11,7,2314.51444454359,FALSE,FALSE,FALSE
"62213",50,389,19,20,21,9,10,2313.2230287198,FALSE,FALSE,FALSE
"62214",50,390,10,39,39,0,0,2326.79722825824,TRUE,TRUE,TRUE
"62215",50,390,11,35,36,5,6,2322.89337142442,FALSE,FALSE,FALSE
"62216",50,390,12,32,33,6,6,2322.68450084187,FALSE,FALSE,FALSE
"62217",50,390,13,30,30,0,0,2326.79722825824,TRUE,TRUE,TRUE
"62218",50,390,14,27,28,12,2,2324.97845657513,FALSE,FALSE,FALSE
"62219",50,390,15,26,26,0,0,2326.79722825824,TRUE,TRUE,TRUE
"62220",50,390,16,24,25,6,10,2320.98891916918,FALSE,FALSE,FALSE
"62221",50,390,17,22,23,16,1,2325.84801566867,FALSE,FALSE,FALSE
"62222",50,390,18,21,22,12,6,2322.02443912195,FALSE,FALSE,FALSE
"62223",50,390,19,20,21,10,9,2320.49418417483,FALSE,FALSE,FALSE
"62224",50,391,10,39,40,1,9,2331.47350222374,FALSE,FALSE,FALSE
"62225",50,391,11,35,36,6,5,2330.16623830991,FALSE,FALSE,FALSE
"62226",50,391,12,32,33,7,5,2330.03651570869,FALSE,FALSE,FALSE
"62227",50,391,13,30,31,1,12,2331.21491014741,FALSE,FALSE,FALSE
"62228",50,391,14,27,28,13,1,2332.81804932746,FALSE,FALSE,FALSE
"62229",50,391,15,26,27,1,14,2331.0743136518,FALSE,FALSE,FALSE
"62230",50,391,16,24,25,7,9,2328.05833709055,FALSE,FALSE,FALSE
"62231",50,391,17,23,23,0,0,2333.76465595428,TRUE,TRUE,TRUE
"62232",50,391,18,21,22,13,5,2329.61786375319,FALSE,FALSE,FALSE
"62233",50,391,19,20,21,11,8,2327.86550696678,FALSE,FALSE,FALSE
"62234",50,392,10,39,40,2,8,2337.53607055036,FALSE,FALSE,FALSE
"62235",50,392,11,35,36,7,4,2337.60655217022,FALSE,FALSE,FALSE
"62236",50,392,12,32,33,8,4,2337.53187763755,FALSE,FALSE,FALSE
"62237",50,392,13,30,31,2,11,2337.01888639771,FALSE,FALSE,FALSE
"62238",50,392,14,28,28,0,0,2340.73464119786,TRUE,TRUE,TRUE
"62239",50,392,15,26,27,2,13,2336.73769340648,FALSE,FALSE,FALSE
"62240",50,392,16,24,25,8,8,2335.27110207396,FALSE,FALSE,FALSE
"62241",50,392,17,23,24,1,16,2337.92158091626,FALSE,FALSE,FALSE
"62242",50,392,18,21,22,14,4,2337.28828750249,FALSE,FALSE,FALSE
"62243",50,392,19,20,21,12,7,2335.32786448456,FALSE,FALSE,FALSE
"62244",50,393,10,39,40,3,7,2344.12188702075,FALSE,FALSE,FALSE
"62245",50,393,11,35,36,8,3,2345.19021309256,TRUE,FALSE,TRUE
"62246",50,393,12,32,33,9,3,2345.15256713894,FALSE,FALSE,TRUE
"62247",50,393,13,30,31,3,10,2343.34611079177,FALSE,FALSE,FALSE
"62248",50,393,14,28,29,1,13,2345.08449398256,FALSE,TRUE,FALSE
"62249",50,393,15,26,27,3,12,2342.92432130492,FALSE,FALSE,FALSE
"62250",50,393,16,24,25,9,7,2342.6091946299,FALSE,FALSE,FALSE
"62251",50,393,17,23,24,2,15,2343.46480023936,FALSE,FALSE,FALSE
"62252",50,393,18,21,22,15,3,2345.0302006861,FALSE,FALSE,TRUE
"62253",50,393,19,20,21,13,6,2342.87365205522,FALSE,FALSE,FALSE
"62254",50,394,10,39,40,4,6,2351.04750156472,FALSE,FALSE,FALSE
"62255",50,394,11,35,36,9,2,2352.89920158744,TRUE,FALSE,TRUE
"62256",50,394,12,32,33,10,2,2352.88459751165,FALSE,FALSE,TRUE
"62257",50,394,13,30,31,4,9,2350.01313325942,FALSE,FALSE,FALSE
"62258",50,394,14,28,29,2,12,2350.82064112838,FALSE,TRUE,FALSE
"62259",50,394,15,26,27,4,11,2349.45074727695,FALSE,FALSE,FALSE
"62260",50,394,16,24,25,10,6,2350.05862805717,FALSE,FALSE,FALSE
"62261",50,394,17,23,24,3,14,2349.53126770622,FALSE,FALSE,FALSE
"62262",50,394,18,21,22,16,2,2352.8388300071,FALSE,FALSE,TRUE
"62263",50,394,19,20,21,14,5,2350.49643874395,FALSE,FALSE,FALSE
"62264",50,395,10,39,40,5,5,2358.22578764792,FALSE,FALSE,FALSE
"62265",50,395,11,35,36,10,1,2360.71953095364,TRUE,FALSE,TRUE
"62266",50,395,12,32,33,11,1,2360.7167952213,FALSE,FALSE,TRUE
"62267",50,395,13,30,31,5,8,2356.93282726628,FALSE,FALSE,FALSE
"62268",50,395,14,28,29,3,11,2357.08003641797,FALSE,TRUE,FALSE
"62269",50,395,15,26,27,5,10,2356.2298447882,FALSE,FALSE,FALSE
"62270",50,395,16,24,25,11,5,2357.60822882137,FALSE,FALSE,FALSE
"62271",50,395,17,23,24,4,13,2355.93753324668,FALSE,FALSE,FALSE
"62272",50,395,18,21,22,17,1,2360.71000008191,FALSE,FALSE,TRUE
"62273",50,395,19,20,21,15,4,2358.19071486698,FALSE,FALSE,FALSE
"62274",50,396,10,39,40,6,4,2365.60542886662,FALSE,FALSE,FALSE
"62275",50,396,11,36,36,0,0,2368.64002765677,TRUE,TRUE,TRUE
"62276",50,396,12,33,33,0,0,2368.64002765677,TRUE,TRUE,TRUE
"62277",50,396,13,30,31,6,7,2364.05387640866,FALSE,FALSE,FALSE
"62278",50,396,14,28,29,4,10,2363.67922978115,FALSE,FALSE,FALSE
"62279",50,396,15,26,27,6,9,2363.21029743496,FALSE,FALSE,FALSE
"62280",50,396,16,24,25,12,4,2365.24886431139,FALSE,FALSE,FALSE
"62281",50,396,17,23,24,5,12,2362.59647032635,FALSE,FALSE,FALSE
"62282",50,396,18,22,22,0,0,2368.64002765677,TRUE,TRUE,TRUE
"62283",50,396,19,20,21,16,3,2365.95170712739,FALSE,FALSE,FALSE
"62284",50,397,10,39,40,7,3,2373.15251706014,FALSE,FALSE,FALSE
"62285",50,397,11,36,37,1,10,2373.23730864019,FALSE,TRUE,FALSE
"62286",50,397,12,33,34,1,11,2373.15153596533,FALSE,TRUE,FALSE
"62287",50,397,13,30,31,7,6,2371.34237252585,FALSE,FALSE,FALSE
"62288",50,397,14,28,29,5,9,2370.53109468354,FALSE,FALSE,FALSE
"62289",50,397,15,26,27,7,8,2370.35819705654,FALSE,FALSE,FALSE
"62290",50,397,16,24,25,13,3,2372.97292985429,FALSE,FALSE,FALSE
"62291",50,397,17,23,24,6,11,2369.45676254153,FALSE,FALSE,FALSE
"62292",50,397,18,22,23,1,17,2372.75346064926,FALSE,TRUE,FALSE
"62293",50,397,19,20,21,17,2,2373.77524014162,TRUE,FALSE,TRUE
"62294",50,398,10,39,40,8,2,2380.84295231569,FALSE,FALSE,FALSE
"62295",50,398,11,36,37,2,9,2379.22088398473,FALSE,TRUE,FALSE
"62296",50,398,12,33,34,2,10,2379.04933863501,FALSE,TRUE,FALSE
"62297",50,398,13,30,31,8,5,2378.77421570508,FALSE,FALSE,FALSE
"62298",50,398,14,28,29,6,8,2377.58431472144,FALSE,FALSE,FALSE
"62299",50,398,15,26,27,8,7,2377.64944374015,FALSE,FALSE,FALSE
"62300",50,398,16,24,25,14,2,2380.77399451526,FALSE,FALSE,FALSE
"62301",50,398,17,23,24,7,10,2376.48450173153,FALSE,FALSE,FALSE
"62302",50,398,18,22,23,2,16,2378.25318800287,FALSE,TRUE,FALSE
"62303",50,398,19,20,21,18,1,2381.65763065591,TRUE,FALSE,TRUE
"62304",50,399,10,39,40,9,1,2388.65871514378,FALSE,FALSE,FALSE
"62305",50,399,11,36,37,3,8,2385.72770747303,FALSE,FALSE,FALSE
"62306",50,399,12,33,34,3,9,2385.47038944845,FALSE,FALSE,FALSE
"62307",50,399,13,30,31,9,4,2386.33138645684,FALSE,FALSE,FALSE
"62308",50,399,14,28,29,7,7,2384.80498173416,FALSE,FALSE,FALSE
"62309",50,399,15,26,27,9,6,2385.06601799629,FALSE,FALSE,FALSE
"62310",50,399,16,24,25,15,1,2388.64654861053,FALSE,FALSE,FALSE
"62311",50,399,17,23,24,8,9,2383.65558798356,FALSE,FALSE,FALSE
"62312",50,399,18,22,23,3,15,2384.27616350024,FALSE,FALSE,FALSE
"62313",50,399,19,21,21,0,0,2389.59560533906,TRUE,TRUE,TRUE
"62314",50,400,10,40,40,0,0,2396.58581884319,TRUE,TRUE,TRUE
"62315",50,400,11,36,37,4,7,2392.57432903492,FALSE,FALSE,FALSE
"62316",50,400,12,33,34,4,8,2392.23123833548,FALSE,FALSE,FALSE
"62317",50,400,13,30,31,10,3,2393.99989807993,FALSE,FALSE,FALSE
"62318",50,400,14,28,29,8,6,2392.16899580892,FALSE,FALSE,FALSE
"62319",50,400,15,26,27,10,5,2392.59393312376,FALSE,FALSE,FALSE
"62320",50,400,16,25,25,0,0,2396.58581884319,TRUE,TRUE,TRUE
"62321",50,400,17,23,24,9,8,2390.95200180813,FALSE,FALSE,FALSE
"62322",50,400,18,22,23,4,14,2390.6389370712,FALSE,FALSE,FALSE
"62323",50,400,19,21,22,1,18,2393.66356812075,FALSE,FALSE,FALSE
"62324",50,400,20,20,20,0,0,2396.58581884319,TRUE,TRUE,TRUE
"62325",50,401,11,36,37,5,6,2399.67362213603,FALSE,FALSE,FALSE
"62326",50,401,12,33,34,5,7,2399.24475876172,FALSE,FALSE,FALSE
"62327",50,401,13,30,31,11,2,2401.76857703995,TRUE,FALSE,TRUE
"62328",50,401,14,28,29,9,5,2399.65833745621,FALSE,FALSE,FALSE
"62329",50,401,15,26,27,11,4,2400.22201558816,FALSE,FALSE,FALSE
"62330",50,401,16,25,26,1,15,2400.82443321005,FALSE,TRUE,FALSE
"62331",50,401,17,23,24,10,7,2398.35975650402,FALSE,FALSE,FALSE
"62332",50,401,18,22,23,5,13,2397.25438218138,FALSE,FALSE,FALSE
"62333",50,401,19,21,22,2,17,2399.11782526356,FALSE,FALSE,FALSE
"62334",50,401,20,20,21,1,19,2400.6061445643,FALSE,TRUE,FALSE
"62335",50,402,11,36,37,6,5,2406.97427037264,FALSE,FALSE,FALSE
"62336",50,402,12,33,34,6,6,2406.45963432348,FALSE,FALSE,FALSE
